source_gt,program,code,name_th,name_en,year,semester,pages
DSBA no_coop (academic_plan_no_coop),DSBA,06026230,อนุกรมเวลาและการพยากรณ์,TIME SERIES AND FORECASTING,,,18;328;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026231,สถิติเชิงเบย์,BAYESIAN STATISTICS,,,18;329;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026232,กระบวนการสโตแคสติกเบื้องต้น,INTRODUCTION TO STOCHASTIC PROCESS,,,18;329;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026233,การวิเคราะห์ข้อมูลหลายตัวแปร,MULTIVARIATE DATA ANALYSIS,,,18;68;329;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026234,การออกแบบการทดลอง,EXPERIMENTAL DESIGN,,,18;330;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026235,หัวข้อพิเศษทางการวิเคราะห์เชิงสถิติ 1,SPECIAL TOPICS IN STATISTICAL ANALYTICS 1,,,18;68;330;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026236,หัวข้อพิเศษทางการวิเคราะห์เชิงสถิติ 2,SPECIAL TOPICS IN STATISTICAL ANALYTICS 2,,,18;68;330;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026237,ปฏิบัติการพิเศษทางการวิเคราะห์เชิงสถิติ 1,SPECIAL WORKSHOP IN STATISTICAL ANALYTICS 1,,,18;331;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026238,ปฏิบัติการพิเศษทางการวิเคราะห์เชิงสถิติ 2,SPECIAL WORKSHOP IN STATISTICAL ANALYTICS 2,,,18;69;331;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026239,สถิาปัตยกรรมข้อมูลแบบไปป์ไลน์,DATA PIPELINE ARCHITECTURE,,,18;331;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026240,การพัฒนาระบบอัจฉริยะ,INTELLIGENT SYSTEM DEVELOPMENT,,,18;332;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026241,การดำเนินงานการเรียนรู้ของเครื่อง,MACHINE LEARNING OPERATIONS,,,18;69;332;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026242,โครงสร้างพื้นฐานด้านเทคโนโลยีกลุ่มเมฆ,CLOUD TECHNOLOGY INFRASTRUCTURE,,,18;332;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026243,ระบบฐานข้อมูลขั้นสูง,ADVANCED DATABASE SYSTEMS,,,19;333;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026244,การดูแลและบำรุงรักษาระบบฐานข้อมูล,"DATABASE SYSTEM MAINTENANCE AND
ADMINISTRATION",,,19;333
DSBA no_coop (academic_plan_no_coop),DSBA,06026245,ระบบข้อมูลแบบกระจาย,DISTRIBUTED DATABASE SYSTEMS,,,19;334;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026246,หัวข้อพิเศษทางวิศวกรรมข้อมูล 1,SPECIAL TOPICS IN DATA ENGINEERING 1,,,19;69;334;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026247,หัวข้อพิเศษทางวิศวกรรมข้อมูล 2,SPECIAL TOPICS IN DATA ENGINEERING 2,,,19;69;334;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026248,ปฏิบัติการพิเศษทางวิศวกรรมข้อมูล 1,SPECIAL WORKSHOP IN DATA ENGINEERING 1,,,19;335;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026249,ปฏิบัติการพิเศษทางวิศวกรรมข้อมูล 2,SPECIAL WORKSHOP IN DATA ENGINEERING 2,,,19;69;335;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026250,วิทยาการข้อมูลสำหรับธุรกิจ,DATA SCIENCE FOR BUSINESS,,,19;70;335;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026251,บัญชีการเงิน,FINANCIAL ACCOUNTING,,,19;336;353
DSBA no_coop (academic_plan_no_coop),DSBA,06026252,การวิเคราะห์ด้านการเงิน,FINANCIAL ANALYTICS,,,19;70;336;354
DSBA no_coop (academic_plan_no_coop),DSBA,06026253,การวิเคราะห์ด้านการตลาด,MARKETING ANALYTICS,,,19;70;336;354
DSBA no_coop (academic_plan_no_coop),DSBA,06026254,เทคโนโลยีสุขภาพสนเทศศาสตร์เบื้องต้น,INTRODUCTION TO HEALTH ANALYTICS,,,19;337;354
DSBA no_coop (academic_plan_no_coop),DSBA,06026255,การได้มาและการจัดการข้อมูลทางด้านคลินิก,CLINICAL DATA ACQUISITION AND MANAGEMENT,,,19;337;354
DSBA no_coop (academic_plan_no_coop),DSBA,06026256,การจัดการการปฏิบัติการ,OPERATIONS MANAGEMENT,,,19;70;338;354
DSBA no_coop (academic_plan_no_coop),DSBA,06026257,การบริหารเชิงกลยุทธ์และสมรรถะของธุรกิจ,"BUSINESS STRATEGIC AND PERFORMANCE
MANAGEMENT",,,20;70;338;354
DSBA no_coop (academic_plan_no_coop),DSBA,06026258,การวิเคราะห์เครือข่ายสังคม,SOCIAL NETWORK ANALYSIS,,,20;70;339;354
DSBA no_coop (academic_plan_no_coop),DSBA,06026259,สหกิจศึกษาทางวิทยาการข้อมูลและการวิเคราะห์เชิงธุรกิจ,"COOPERATIVE EDUCATION IN DATA
SCIENCE AND BUSINESS ANALYTICS",,,20;34;70;339;354
DSBA no_coop (academic_plan_no_coop),DSBA,06026260,สหกิจศึกษาต่างประเทศทางวิทยาการข้อมูลและการวิเคราะห์เชิงธุรกิจ,"OVERSEA COOPERATIVE EDUCATION IN DATA
SCIENCE AND BUSINESS ANALYTICS",,,20;34;69;70;339;354
DSBA no_coop (academic_plan_no_coop),DSBA,"หมายเหตุ: คอลัมน์ ""ตัวเลือกปี/เทอม (flexible)"" กรอกเฉพาะแถวที่ ปี=0 และ เทอม=0 เท่านั้น (เซลล์จะเปลี่ยนเป็นสีเหลืองอัตโนมัติ) — ใส่เป็น ""ปี/เทอม"" คั่นด้วยจุลภาค เช่น ""3/2, 4/1, 4/2""",,,,,
IT coop (academic_plan_coop),IT,06016401,คณิตศาสตร์สำหรับเทคโนโลยีสารสนเทศ,MATHEMATICS FOR INFORMATION TECHNOLOGY,1,1,18;26;34;ocr328
IT coop (academic_plan_coop),IT,06016402,พื้นฐานทางด้านเทคโนโลยีสารสนเทศ,INFORMATION TECHNOLOGY FUNDAMENTALS,1,1,18;26;34;ocr328
IT coop (academic_plan_coop),IT,06016411,ระบบคอมพิวเตอร์เบื้องต้น,INTRODUCTION TO COMPUTER SYSTEMS,1,1,19;26;34;ocr333
IT coop (academic_plan_coop),IT,06066303,การแก้ปัญหาและการโปรแกรมคอมพิวเตอร์,PROBLEM SOLVING AND COMPUTER PROGRAMMING,1,1,19;26;34;ocr371;ocr387
IT coop (academic_plan_coop),IT,90641001,โรงเรียนสร้างเสน่ห์,CHARM SCHOOL,1,1,16;26;34;ocr138;ocr140;ocr166;ocr249;ocr277;ocr384
IT coop (academic_plan_coop),IT,90641003,กีฬาและนันทนาการ,SPORTS AND RECREATIONAL ACTIVITIES,1,1,17;26;34;ocr138;ocr140;ocr166;ocr249;ocr277;ocr384
IT coop (academic_plan_coop),IT,90644007,ภาษาอังกฤษพื้นฐาน 1,FOUNDATION ENGLISH 1,1,1,17;26;34;ocr138;ocr151;ocr224;ocr384
IT coop (academic_plan_coop),IT,06016408,การสร้างโปรแกรมเชิงวัตถุ,OBJECT-ORIENTED PROGRAMMING,1,2,19;28;35;ocr331;ocr336
IT coop (academic_plan_coop),IT,06066001,ความน่าจะเป็นและสถิติ,PROBABILITY AND STATISTICS,1,2,18;28;35;ocr368;ocr386
IT coop (academic_plan_coop),IT,06066101,พื้นฐานทางธุรกิจสำหรับเทคโนโลยีสารสนเทศ,BUSINESS FUNDAMENTALS FOR INFORMATION TECHNOLOGY,1,2,18;28;35;ocr355;ocr368;ocr369;ocr386
IT coop (academic_plan_coop),IT,06066301,โครงสร้างข้อมูลและอัลกอรึทึม,DATA STRUCTURES AND ALGORITHMS,1,2,19;28;35;ocr370;ocr386
IT coop (academic_plan_coop),IT,90641002,ความฉลาดทางดิจิทัล,DIGITAL INTELLIGENCE QUOTIENT,1,2,16;28;35;ocr138;ocr140;ocr166;ocr249;ocr277;ocr384
IT coop (academic_plan_coop),IT,90644008,ภาษาอังกฤษพื้นฐาน 2,FOUNDATION ENGLISH 2,1,2,17;28;35;ocr138;ocr151;ocr224;ocr384
IT coop (academic_plan_coop),IT,06016403,เทคโนโลยีสื่อประสม,MULTIMEDIA TECHNOLOGY,2,1,18;29;36;ocr329
IT coop (academic_plan_coop),IT,06016409,การประมวลผลทางกายภาพ,PHYSICAL COMPUTING,2,1,19;29;36;ocr332
IT coop (academic_plan_coop),IT,06016413,ระบบเครือข่ายเบื้องต้น,INTRODUCTION TO NETWORK SYSTEMS,2,1,19;29;36;ocr333;ocr337;ocr338;ocr339;ocr340
IT coop (academic_plan_coop),IT,06066000,คณิตศาสตร์ไม่ต่อเนื่อง,DISCRETE MATHEMATICS,2,1,18;29;36;ocr367;ocr386
IT coop (academic_plan_coop),IT,06066300,แนวคิดระบบฐานข้อมูล,DATABASE SYSTEM CONCEPTS,2,1,19;29;36;ocr356;ocr369;ocr386
IT coop (academic_plan_coop),IT,06066304,การวิเคราะห์และออกแบบระบบสารสนเทศ,INFORMATION SYSTEM ANALYSIS AND DESIGN,2,1,19;29;36;ocr344;ocr371;ocr387
IT coop (academic_plan_coop),IT,06016405,พื้นฐานความมั่นคงปลอดภัยไซเบอร์,CYBERSECURITY FUNDAMENTALS,2,2,18;30;37;ocr330
IT coop (academic_plan_coop),IT,06016410,วิศวกรรมซอฟต์แวร์,SOFTWARE ENGINEERING,2,2,19;30;37;ocr332
IT coop (academic_plan_coop),IT,06016412,โครงสร้างระบบคอมพิวเตอร์และระบบปฎิบัติการ,COMPUTER ORGANIZATION AND OPERATING SYSTEM,2,2,19;30;37;ocr333;ocr88
IT coop (academic_plan_coop),IT,06066302,การเขียนโปรแกรมเว็บพื้นฐาน,FUNDAMENTAL WEB PROGRAMMING,2,2,19;30;37;ocr343;ocr350;ocr370;ocr386
IT coop (academic_plan_coop),IT,06016414,ระบบฐานข้อมูลแบบโนเอสคิวแอล,NOSQL DATABASE SYSTEMS,2,2,20;30;37;ocr334
IT coop (academic_plan_coop),IT,06016415,การเขียนโปรแกรมเชิงฟังก์ชัน,FUNCTIONAL PROGRAMMING,2,2,20;30;37;ocr335
IT coop (academic_plan_coop),IT,06016419,โครงสร้างพื้นฐานเครือข่ายการสื่อสาร,COMMUNICATION NETWORK INFRASTRUCTURE,2,2,20;30;37;ocr337
IT coop (academic_plan_coop),IT,06016420,ระบบโครงสร้างพื้นฐานและการบริการ,INFRASTRUCTURE SYSTEMS AND SERVICES,2,2,20;30;37;ocr338
IT coop (academic_plan_coop),IT,06016424,การออกแบบส่วนต่อประสานกับมนุษย์,HUMAN INTERFACE DESIGN,2,2,21;30;37;ocr340
IT coop (academic_plan_coop),IT,06016425,พื้นฐานการออกแบบทัศนศิลป์สำหรับสื่อปฏิสัมพันธ์,VISUAL DESIGN FUNDAMENTALS FOR INTERACTIVE MEDIA,2,2,21;30;37;ocr341
IT coop (academic_plan_coop),IT,06016404,เทคโนโลยีกลุ่มเมฆ,CLOUD COMPUTING,3,1,18;28;31;ocr329;ocr343
IT coop (academic_plan_coop),IT,06066102,ระบบสารสนเทศเพื่อการจัดการ,MANAGEMENT INFORMATION SYSTEMS,3,1,18;28;31;ocr369;ocr386
IT coop (academic_plan_coop),IT,90644xxx,วิชาเลือกหมวดภาษาและการสื่อสาร,ELECTIVE COURSE IN LANGUAGE AND COMMUNICATION,3,1,
IT coop (academic_plan_coop),IT,06016416,วิศวกรรมความต้องการ,REQUIREMENT ENGINEERING,3,1,20;28;31;ocr335
IT coop (academic_plan_coop),IT,06016417,เครื่องมือและสภาพแวดล้อมสำหรับการพัฒนาซอฟต์แวร์,SOFTWARE DEVELOPMENT TOOLS AND ENVIRONMENTS,3,1,20;28;31;ocr335;ocr88
IT coop (academic_plan_coop),IT,06016418,การพัฒนาเว็บฝั่งเซิร์ฟเวอร์,SERVER-SIDE WEB DEVELOPMENT,3,1,20;21;28;31;ocr336;ocr88
IT coop (academic_plan_coop),IT,06016421,ความมั่นคงปลอดภัยโครงสร้างพื้นฐานทางเทคโนโลยีสารสนเทศ,INFORMATION TECHNOLOGY INFRASTRUCTURE SECURITY,3,1,20;28;31;ocr338
IT coop (academic_plan_coop),IT,06016422,อินเทอร์เน็ตของสรรพสิ่ง,INTERNET OF THINGS,3,1,20;28;31;ocr339
IT coop (academic_plan_coop),IT,06016423,การออโตเมชั่นและโครงสร้างพื้นฐานที่สามารถโปรแกรมได้,INFRASTRUCTURE PROGRAMMABILITY AND AUTOMATION,3,1,20;28;31;ocr340
IT coop (academic_plan_coop),IT,06016426,คอมพิวเตอร์กราฟิกส์และแอนิเมชัน,COMPUTER GRAPHICS AND ANIMATION,3,1,21;28;31;ocr341
IT coop (academic_plan_coop),IT,06016427,การออกแบบและพัฒนาเกมเบื้องต้น,INTRODUCTION TO GAME DESIGN AND DEVELOPMENT,3,1,21;28;31;ocr342
IT coop (academic_plan_coop),IT,06016418,การพัฒนาเว็บฝั่งเซิร์ฟเวอร์,SERVER-SIDE WEB DEVELOPMENT,3,1,20;21;28;31;ocr336;ocr88
IT coop (academic_plan_coop),IT,"06016481
หรือ
06016482","สหกิจศึกษา
หรือ
สหกิจศึกษาต่างประเทศ","COOPERATIVE EDUCATION
OR
OVERSEA COOPERATIVE EDUCATION",3,2,
IT coop (academic_plan_coop),IT,06016406,โครงงาน 1,PROJECT 1,4,1,18;33;39;ocr330;ocr331;ocr87
IT coop (academic_plan_coop),IT,060164xx,วิชาเลือกทางเทคโนโลยีสารสนเทศ 1,ELECTIVE COURSE IN INFORMATION TECHNOLOGY 1,4,1,32;33;39
IT coop (academic_plan_coop),IT,90643021,ผู้ประกอบการสมัยใหม่,MODERN ENTREPRENEURS,4,1,17;33;39;ocr149;ocr216;ocr270;ocr272;ocr273;ocr384
IT coop (academic_plan_coop),IT,9064xxxx,วิชาเลือกหมวดศึกษาทั่วไป 1,ELECTIVE COURSE IN GENERAL EDUCATION 1,4,1,
IT coop (academic_plan_coop),IT,xxxxxxxx,วิชาเลือกเสรี 1,FREE ELECTIVE COURSE 1,4,1,
IT coop (academic_plan_coop),IT,xxxxxxxx,วิชาเลือกเสรี 2,FREE ELECTIVE COURSE 2,4,1,
IT coop (academic_plan_coop),IT,06016407,โครงงาน 2,PROJECT 2,4,2,19;33;40;ocr331
IT coop (academic_plan_coop),IT,06066100,การบริหารโครงการเทคโนโลยีสารสนเทศ,INFORMATION TECHNOLOGY PROJECT MANAGEMENT,4,2,18;32;40;ocr368;ocr386
IT coop (academic_plan_coop),IT,90642033,กฎหมายสำหรับคนรุ่นใหม่,LAW FOR NEW GENERATION,4,2,17;32;40;ocr141;ocr176;ocr273;ocr384
